日期,收盘,开盘,高,低,交易量,涨跌幅
2005年8月15日,123.82,123.22,123.87,122.83,36.23M,0.62%
2005年8月16日,122.21,123.44,123.52,122.09,72.27M,-1.30%
2005年8月17日,122.2,122.19,122.87,122.03,62.51M,-0.01%
2005年8月18日,122.19,122.05,122.56,121.84,53.55M,-0.01%
2005年8月19日,122.47,122.63,122.82,122.2,39.96M,0.23%
2005年8月22日,122.47,122.58,123.23,121.88,69.95M,0.00%
2005年8月23日,122.24,122.5,122.61,121.15,56.76M,-0.19%
2005年8月24日,121.15,121.94,122.73,121.09,79.14M,-0.89%
2005年8月25日,121.59,121.35,121.67,121.21,35.65M,0.36%
2005年8月26日,120.76,121.48,121.49,120.68,61.96M,-0.68%
2005年8月29日,121.69,120.41,121.78,120.38,56.20M,0.77%
2005年8月30日,121.05,121.25,121.3,120.39,74.33M,-0.53%
2005年8月31日,122.58,121.19,122.66,120.74,103.02M,1.26%
2005年9月1日,122.49,122.51,123.15,121.14,74.58M,-0.07%
2005年9月2日,122.27,122.85,122.88,122.04,47.66M,-0.18%
2005年9月6日,123.7,122.66,123.8,122.65,57.26M,1.17%
2005年9月7日,123.91,123.63,124.13,123.46,41.77M,0.17%
2005年9月8日,123.5,123.66,124,123.31,39.07M,-0.33%
2005年9月9日,124.6,123.83,124.74,123.8,44.11M,0.89%
2005年9月12日,124.35,124.45,124.67,124.27,33.03M,-0.20%
2005年9月13日,123.66,124.13,124.42,123.52,58.48M,-0.55%
2005年9月14日,123.21,123.75,123.92,123.02,55.20M,-0.36%
2005年9月15日,123.15,123.51,123.65,122.9,73.66M,-0.05%
2005年9月16日,123.5,123.28,123.74,122.87,75.44M,0.28%
2005年9月19日,123.09,123.47,123.55,122.64,53.38M,-0.33%
2005年9月20日,122.05,123.21,123.61,121.87,85.01M,-0.84%
2005年9月21日,120.91,121.79,121.87,120.78,94.52M,-0.93%
2005年9月22日,121.34,120.95,121.66,120.44,84.61M,0.36%
2005年9月23日,121.44,121.24,121.89,120.9,59.37M,0.08%
2005年9月26日,121.58,122.02,122.24,121.08,70.43M,0.12%
2005年9月27日,121.55,121.52,121.99,121.02,66.16M,-0.02%
2005年9月28日,121.67,121.91,122.12,121.2,58.71M,0.10%
2005年9月29日,122.66,121.55,122.86,121.08,66.65M,0.81%
2005年9月30日,123.04,122.62,123.04,122.45,47.83M,0.31%
2005年10月3日,122.6,122.96,123.34,122.45,51.02M,-0.36%
2005年10月4日,121.22,122.79,123.03,121.16,60.78M,-1.13%
2005年10月5日,119.63,121.25,121.31,119.57,106.07M,-1.31%
2005年10月6日,119.2,119.78,120.26,118.17,141.22M,-0.36%
2005年10月7日,119.61,119.7,120.05,119.13,75.66M,0.34%
2005年10月10日,118.6,119.68,119.71,118.3,52.68M,-0.84%
2005年10月11日,118.43,118.99,119.39,118.32,75.65M,-0.14%
2005年10月12日,117.5,118.39,119.13,117.41,100.53M,-0.79%
2005年10月13日,117.43,117.46,118.08,116.88,99.08M,-0.06%
2005年10月14日,118.67,118.12,118.81,117.56,88.66M,1.06%
2005年10月17日,119.11,118.77,119.27,118.45,68.97M,0.37%
2005年10月18日,117.82,118.94,118.96,117.8,75.02M,-1.08%
2005年10月19日,119.78,117.56,119.8,117.12,116.58M,1.66%
2005年10月20日,117.67,119.49,119.81,117.3,132.12M,-1.76%
2005年10月21日,118.13,118.29,118.78,117.51,96.58M,0.39%
2005年10月24日,119.96,118.44,120.09,118.41,72.38M,1.55%
2005年10月25日,119.72,119.72,120.24,118.94,77.06M,-0.20%
2005年10月26日,119.37,119.51,120.54,119.19,82.70M,-0.29%
2005年10月27日,118.1,119.2,119.37,117.93,68.29M,-1.06%
2005年10月28日,119.8,118.43,119.95,118.1,72.96M,1.44%
2005年10月31日,120.13,120.29,121.3,120.13,80.15M,0.28%
2005年11月1日,120.49,120.58,120.9,120.22,67.00M,0.30%
2005年11月2日,121.75,120.17,121.75,120.13,74.69M,1.05%
2005年11月3日,122.27,122.15,122.66,121.75,84.90M,0.43%
2005年11月4日,122.11,122.4,122.46,121.55,59.16M,-0.13%
2005年11月7日,122.23,122.4,122.62,121.85,46.77M,0.10%
2005年11月8日,122.23,121.95,122.42,121.79,42.16M,0.00%
2005年11月9日,122.39,122.08,122.95,121.86,57.68M,0.13%
2005年11月10日,123.34,122.34,123.86,121.75,79.15M,0.78%
2005年11月11日,123.76,123.35,123.84,122.43,34.87M,0.34%
2005年11月14日,123.69,123.76,124.02,123.38,45.10M,-0.06%
2005年11月15日,123.24,123.58,124.09,122.86,69.59M,-0.36%
2005年11月16日,123.49,123.37,123.55,122.98,51.13M,0.20%
2005年11月17日,124.64,123.75,124.65,123.14,55.72M,0.93%
2005年11月18日,125.13,125.04,125.76,124.33,72.44M,0.39%
2005年11月21日,125.76,125.15,125.91,124.98,50.02M,0.50%
2005年11月22日,126.3,125.56,126.52,125.42,66.44M,0.43%
2005年11月23日,127.03,126.25,127.41,126.21,50.86M,0.58%
2005年11月25日,127.13,126.98,127.22,126.81,15.27M,0.08%
2005年11月28日,126.23,127.25,127.27,126.04,54.52M,-0.71%
2005年11月29日,126.09,126.65,126.98,126.09,51.81M,-0.11%
2005年11月30日,125.41,126.16,126.52,125.29,56.08M,-0.54%
2005年12月1日,126.69,126.02,127.03,125.98,65.53M,1.02%
2005年12月2日,126.85,126.77,127.08,126.5,46.72M,0.13%
2005年12月5日,126.58,126.64,126.73,126.18,59.37M,-0.21%
2005年12月6日,126.82,127.05,127.74,126.63,57.94M,0.19%
2005年12月7日,126.08,126.79,126.87,125.68,66.83M,-0.58%
2005年12月8日,126,126.22,126.82,125.48,62.61M,-0.06%
2005年12月9日,126.33,126.16,126.78,125.82,50.75M,0.26%
2005年12月12日,126.45,126.71,126.86,125.96,48.39M,0.09%
2005年12月13日,127.31,126.4,127.7,126.29,88.66M,0.68%
2005年12月14日,127.81,127.19,128.09,127.14,64.38M,0.39%
2005年12月15日,127.44,127.84,128,127.18,55.91M,-0.29%
2005年12月16日,126.36,127.27,128.57,126.36,46.24M,-0.85%
2005年12月19日,125.71,126.73,126.87,125.69,48.82M,-0.51%
2005年12月20日,125.83,125.86,126.59,125.48,46.61M,0.10%
2005年12月21日,126.03,126.17,126.76,125.8,51.81M,0.16%
2005年12月22日,126.69,126.31,126.69,126.08,32.25M,0.52%
2005年12月23日,126.76,126.79,126.86,126.42,27.98M,0.06%
2005年12月27日,125.47,126.92,127.05,125.38,44.50M,-1.02%
2005年12月28日,125.75,125.73,125.99,125.5,30.76M,0.22%
2005年12月29日,125.19,125.72,125.96,125.06,33.04M,-0.45%
2005年12月30日,124.51,124.8,125.06,124.36,44.65M,-0.54%
2006年1月3日,126.7,125.1,127,124.39,73.40M,1.76%
2006年1月4日,127.3,126.86,127.49,126.7,52.24M,0.47%
2006年1月5日,127.38,127.17,127.59,126.88,47.31M,0.06%
2006年1月6日,128.44,128.04,128.58,127.36,62.89M,0.83%
2006年1月9日,128.77,128.42,129.06,128.38,43.54M,0.26%
2006年1月10日,128.9,128.39,128.98,128.26,44.97M,0.10%
2006年1月11日,129.31,129.02,129.44,128.73,49.61M,0.32%
2006年1月12日,128.8,129.08,129.28,128.44,40.53M,-0.39%
2006年1月13日,128.68,128.57,128.9,128.2,44.86M,-0.09%
2006年1月17日,128.33,128.2,128.42,127.81,52.19M,-0.27%
2006年1月18日,127.82,127.58,128.9,127.16,75.49M,-0.40%
2006年1月19日,128.31,128.09,128.77,127.81,78.08M,0.38%
2006年1月20日,125.97,128.28,128.31,125.97,115.32M,-1.82%
2006年1月23日,126.42,126.21,126.82,126.13,67.10M,0.36%
2006年1月24日,126.55,126.63,127.15,126.42,53.02M,0.10%
2006年1月25日,126.66,127.04,127.18,125.84,87.80M,0.09%
2006年1月26日,127.36,127.28,127.67,126.76,71.37M,0.55%
2006年1月27日,128.54,127.66,128.66,127.45,65.79M,0.93%
2006年1月30日,128.44,128.44,128.81,128.35,33.72M,-0.08%
2006年1月31日,127.5,128.32,128.54,127.49,73.15M,-0.73%
2006年2月1日,128.39,127.82,128.43,127.72,63.57M,0.70%
2006年2月2日,126.9,128.1,128.14,126.8,83.63M,-1.16%
2006年2月3日,126.27,126.58,128.39,126.14,86.04M,-0.50%
2006年2月6日,126.6,126.44,126.8,126.17,45.52M,0.26%
2006年2月7日,125.48,126.38,126.66,125.4,71.23M,-0.88%
2006年2月8日,126.62,125.88,128.1,125.6,59.43M,0.91%
2006年2月9日,126.41,126.92,127.6,126.37,62.03M,-0.17%
2006年2月10日,126.64,126.43,127.13,125.45,64.51M,0.18%
2006年2月13日,126.41,126.57,126.79,125.95,52.32M,-0.18%
2006年2月14日,127.75,126.46,128.03,126.19,91.00M,1.06%
2006年2月15日,128.2,127.66,128.32,127.24,85.47M,0.35%
2006年2月16日,129.16,128.34,129.21,128.18,61.04M,0.75%
2006年2月17日,128.81,129.09,129.16,128.58,40.35M,-0.27%
2006年2月21日,128.49,129.12,129.4,128.29,46.46M,-0.25%
2006年2月22日,129.27,128.77,129.65,128.65,42.34M,0.61%
2006年2月23日,129.08,129.27,129.64,128.28,43.46M,-0.15%
2006年2月24日,129.41,129.11,129.48,128.76,36.78M,0.26%
2006年2月27日,129.46,129.4,130.04,129.28,35.93M,0.04%
2006年2月28日,128.23,129.2,129.91,128.13,74.40M,-0.95%
2006年3月1日,129.37,128.6,129.49,128.5,48.67M,0.89%
2006年3月2日,129.36,128.9,129.42,128.61,60.65M,-0.01%
2006年3月3日,128.76,128.66,130.07,128.65,73.43M,-0.46%
2006年3月6日,128.17,129.14,129.18,127.85,57.48M,-0.46%
2006年3月7日,127.97,127.92,128.06,127.4,61.79M,-0.16%
2006年3月8日,128.24,127.7,128.44,127.18,66.73M,0.21%
2006年3月9日,127.38,128.33,128.68,127.38,56.58M,-0.67%
2006年3月10日,128.59,127.72,128.84,127.44,60.49M,0.95%
2006年3月13日,128.83,128.84,129.16,128.53,45.74M,0.19%
2006年3月14日,130.18,128.71,130.23,128.61,69.88M,1.05%
2006年3月15日,130.76,130.15,130.86,129.85,53.42M,0.45%
2006年3月16日,131.03,130.98,131.47,130.84,67.09M,0.21%
2006年3月17日,130.62,130.68,130.9,130.38,47.29M,-0.31%
2006年3月20日,130.41,130.64,130.9,130.21,45.56M,-0.16%
2006年3月21日,129.59,130.34,130.99,129.45,87.42M,-0.63%
2006年3月22日,130.38,129.51,130.51,129.45,51.61M,0.61%
2006年3月23日,130.11,130.24,130.39,129.66,46.84M,-0.21%
2006年3月24日,130.21,129.99,130.57,129.74,43.22M,0.08%
2006年3月27日,130.02,130.03,130.28,129.74,32.53M,-0.15%
2006年3月28日,129.22,129.93,130.53,129.05,82.09M,-0.62%
2006年3月29日,130.03,129.41,130.5,129.29,61.54M,0.63%
2006年3月30日,129.8,130.11,130.98,129.55,70.57M,-0.18%
2006年3月31日,129.83,130.02,130.24,129.37,62.93M,0.02%
2006年4月3日,129.73,130.07,130.87,129.49,61.63M,-0.08%
2006年4月4日,130.56,129.72,130.73,129.36,54.81M,0.64%
2006年4月5日,131.01,130.61,131.28,130.38,50.61M,0.34%
2006年4月6日,130.87,130.85,131.21,130.19,57.91M,-0.11%
2006年4月7日,129.54,131.06,131.4,129.35,80.19M,-1.02%
2006年4月10日,129.74,129.71,130.08,129.26,41.54M,0.15%
2006年4月11日,128.64,129.85,130.06,128.25,72.81M,-0.85%
2006年4月12日,128.88,128.77,129.13,128.61,43.05M,0.19%
2006年4月13日,128.71,128.59,129.25,128.31,51.08M,-0.13%
2006年4月17日,128.66,128.79,129.31,128.02,64.17M,-0.04%
2006年4月18日,130.7,128.95,130.94,128.84,92.68M,1.59%
2006年4月19日,130.95,130.72,131.07,130.24,87.28M,0.19%
2006年4月20日,131.13,131,131.86,130.6,86.02M,0.14%
2006年4月21日,131.15,131.73,131.79,130.62,72.36M,0.02%
2006年4月24日,130.91,130.93,131.07,130.38,52.55M,-0.18%
2006年4月25日,130.37,131.04,131.12,129.92,84.36M,-0.41%
2006年4月26日,130.4,130.5,131.14,130.3,67.27M,0.02%
2006年4月27日,131.03,129.9,131.63,129.59,124.61M,0.48%
2006年4月28日,131.47,130.79,131.75,130.71,55.86M,0.34%
2006年5月1日,130.4,131.47,131.8,130.32,65.02M,-0.81%
2006年5月2日,131.38,131.01,131.46,130.74,49.09M,0.75%
2006年5月3日,130.89,131.22,131.32,130.45,60.83M,-0.37%
2006年5月4日,131.36,131.08,131.62,130.34,42.94M,0.36%
2006年5月5日,132.52,132.05,132.8,131.85,62.59M,0.88%
2006年5月8日,132.36,132.51,132.77,132.36,30.02M,-0.12%
2006年5月9日,132.62,132.42,132.77,132.31,29.87M,0.20%
2006年5月10日,132.55,132.41,132.75,131.89,64.41M,-0.05%
2006年5月11日,130.95,132.51,132.55,130.52,80.66M,-1.21%
2006年5月12日,129.24,130.48,130.72,129.19,91.74M,-1.31%
2006年5月15日,129.5,128.79,129.74,128.61,84.05M,0.20%
2006年5月16日,129.31,129.76,130,129.01,62.14M,-0.15%
2006年5月17日,126.85,128.67,129.1,126.77,144.79M,-1.90%
2006年5月18日,126.21,127.38,127.75,126.11,87.94M,-0.50%
2006年5月19日,127.1,126.87,127.49,125.8,124.35M,0.71%
2006年5月22日,126.13,126.28,127.17,125.5,110.88M,-0.76%
2006年5月23日,125.17,127.18,127.63,125.17,92.01M,-0.76%
2006年5月24日,126.17,125.68,126.89,124.76,168.40M,0.80%
2006年5月25日,127.73,126.92,127.73,126.43,78.99M,1.24%
2006年5月26日,128.38,128,128.38,127.51,62.99M,0.51%
2006年5月30日,126.1,127.97,128,126.05,72.45M,-1.78%
2006年5月31日,127.51,126.58,127.51,126.2,86.93M,1.12%
2006年6月1日,128.73,127.38,128.94,127.27,73.74M,0.96%
2006年6月2日,129,129.25,129.43,128.32,91.70M,0.21%
2006年6月5日,127.12,128.79,128.86,126.77,86.14M,-1.46%
2006年6月6日,126.81,127.21,127.38,125.76,130.88M,-0.24%
2006年6月7日,125.86,126.91,127.65,125.79,108.72M,-0.75%
2006年6月8日,125.75,125.58,126.5,123.87,204.97M,-0.09%
2006年6月9日,125.35,126.36,126.96,125.29,94.98M,-0.32%
2006年6月12日,123.99,125.88,125.93,123.82,95.89M,-1.08%
2006年6月13日,122.55,123.78,124.84,122.55,185.70M,-1.16%
2006年6月14日,123.5,122.84,123.63,122.34,163.67M,0.78%
2006年6月15日,126.12,123.92,126.36,123.86,134.46M,2.12%
2006年6月16日,124.65,125.19,125.56,124.46,94.27M,-1.17%
2006年6月19日,123.67,125.4,125.48,123.55,95.82M,-0.79%
2006年6月20日,124.09,124.01,124.81,123.72,65.52M,0.34%
2006年6月21日,125.01,124,125.7,123.96,75.04M,0.74%
2006年6月22日,124.46,124.95,125.06,124.04,75.00M,-0.44%
2006年6月23日,124.44,124.33,125.3,124.03,54.11M,-0.02%
2006年6月26日,124.99,124.54,125.06,124.25,37.91M,0.44%
2006年6月27日,123.91,125.01,125.29,123.77,69.83M,-0.86%
2006年6月28日,124.75,124.19,124.77,123.65,62.37M,0.68%
2006年6月29日,127.27,125.2,127.35,125.17,110.70M,2.02%
2006年6月30日,127.23,127.47,127.66,126.96,54.23M,-0.03%
2006年7月3日,127.8,127.43,128.01,127.31,23.91M,0.45%
2006年7月5日,127.07,127.29,127.45,126.52,69.65M,-0.57%
2006年7月6日,127.44,127.2,127.85,127.08,51.29M,0.29%
2006年7月7日,126.61,127.19,127.56,126.29,81.63M,-0.65%
2006年7月10日,126.85,126.94,127.43,126.41,60.96M,0.19%
2006年7月11日,127.41,126.61,127.41,125.94,73.64M,0.44%
2006年7月12日,126.05,127.21,127.4,125.72,82.56M,-1.07%
2006年7月13日,124,125.5,125.68,124,102.62M,-1.63%
2006年7月14日,123.52,124.16,124.26,122.83,103.24M,-0.39%
2006年7月17日,123.34,123.5,124.1,123.15,81.29M,-0.15%
2006年7月18日,123.97,123.74,124.05,122.39,123.71M,0.51%
2006年7月19日,125.69,124.18,126.26,123.72,134.40M,1.39%
2006年7月20日,124.83,126.12,126.3,124.66,112.34M,-0.68%
2006年7月21日,123.95,125.15,125.19,123.82,101.73M,-0.70%
2006年7月24日,126.21,124.44,126.32,124.44,92.89M,1.82%
2006年7月25日,126.66,125.98,127.3,125.72,95.53M,0.36%
2006年7月26日,126.83,126.59,127.45,126.18,84.53M,0.13%
2006年7月27日,126.71,127.33,127.69,126.2,87.26M,-0.09%
2006年7月28日,127.98,126.99,128.14,126.86,82.14M,1.00%
2006年7月31日,127.85,127.66,127.96,127.45,49.59M,-0.10%
2006年8月1日,127.22,127.34,127.38,126.6,65.23M,-0.49%
2006年8月2日,128.08,127.58,128.46,127.55,64.79M,0.68%
2006年8月3日,128.42,127.33,128.55,127.15,63.74M,0.27%
2006年8月4日,128.2,129.06,129.43,127.48,96.30M,-0.17%
2006年8月7日,127.95,127.9,128.08,127.4,45.43M,-0.20%
2006年8月8日,127.41,128.09,128.46,126.95,90.90M,-0.42%
2006年8月9日,126.98,128.2,128.6,126.61,78.92M,-0.34%
2006年8月10日,127.37,126.53,127.5,126.28,69.33M,0.31%
2006年8月11日,127.01,127.17,127.2,126.39,47.49M,-0.28%
2006年8月14日,127.11,127.63,128.16,126.92,58.04M,0.08%
2006年8月15日,128.63,128.21,128.87,127.9,68.17M,1.20%
2006年8月16日,129.79,129.32,129.89,129.04,71.76M,0.90%
2006年8月17日,130.03,129.58,130.37,129.49,71.07M,0.18%
2006年8月18日,130.69,130.19,130.69,129.59,58.29M,0.51%
2006年8月21日,130.13,130.18,130.28,129.8,42.13M,-0.43%
2006年8月22日,130.12,129.94,130.52,129.68,60.85M,-0.01%
2006年8月23日,129.76,130.18,130.44,129.19,66.63M,-0.28%
2006年8月24日,129.65,129.99,130.1,129.4,57.98M,-0.08%
2006年8月25日,129.81,129.64,130.25,129.55,41.76M,0.12%
2006年8月28日,130.43,129.65,130.82,129.64,52.68M,0.48%
2006年8月29日,130.58,130.49,130.83,129.81,61.82M,0.12%
2006年8月30日,130.66,130.87,131.04,130.55,50.06M,0.06%
2006年8月31日,130.64,130.85,130.99,130.58,38.59M,-0.02%
2006年9月1日,131.42,131.14,131.58,130.84,48.80M,0.60%
2006年9月5日,131.67,131.51,131.85,131.2,52.35M,0.19%
2006年9月6日,130.51,131.11,131.16,130.33,53.80M,-0.88%
2006年9月7日,129.91,130.06,130.57,129.35,86.30M,-0.46%
2006年9月8日,130.28,130.08,130.46,129.83,45.11M,0.28%
2006年9月11日,130.41,129.86,130.69,129.48,68.50M,0.10%
2006年9月12日,131.69,130.56,131.84,130.37,69.90M,0.98%
2006年9月13日,132.22,131.64,132.45,131.52,62.93M,0.40%
2006年9月14日,132.23,131.96,132.24,131.75,57.82M,0.01%
2006年9月15日,131.96,132.31,132.39,131.68,76.72M,-0.20%
2006年9月18日,132.14,131.79,132.39,131.65,64.18M,0.14%
2006年9月19日,131.81,132.12,132.13,131.07,92.11M,-0.25%
2006年9月20日,132.51,132.25,132.77,132.06,75.21M,0.53%
2006年9月21日,131.87,132.61,132.75,131.42,88.95M,-0.48%
2006年9月22日,131.47,131.67,131.68,131,65.97M,-0.30%
2006年9月25日,132.48,131.73,132.85,131.05,92.30M,0.77%
2006年9月26日,133.58,132.5,133.6,132.4,74.02M,0.83%
2006年9月27日,133.74,133.49,133.97,133.27,82.43M,0.12%
2006年9月28日,133.69,133.74,133.99,133.28,58.60M,-0.04%
2006年9月29日,133.58,133.8,133.94,133.48,47.99M,-0.08%
2006年10月2日,133.08,133.54,133.83,132.34,52.45M,-0.37%
2006年10月3日,133.36,132.89,133.87,132.65,73.11M,0.21%
2006年10月4日,134.92,133.23,135,133.08,80.90M,1.17%
2006年10月5日,135.18,134.92,135.41,134.75,60.64M,0.19%
2006年10月6日,135.01,134.95,135.1,134.4,65.00M,-0.13%
2006年10月9日,135.09,134.85,135.3,134.64,41.18M,0.06%
2006年10月10日,135.27,135.11,135.45,134.84,56.44M,0.13%
2006年10月11日,135.11,134.84,135.43,134.3,104.08M,-0.12%
2006年10月12日,136.28,135.45,136.39,135.4,59.19M,0.87%
2006年10月13日,136.63,136.16,136.71,136.04,53.95M,0.26%
2006年10月16日,136.84,136.52,137.05,136.42,42.32M,0.15%
2006年10月17日,136.41,136.47,136.7,135.67,90.79M,-0.31%
2006年10月18日,136.59,137.04,137.37,136.1,87.38M,0.13%
2006年10月19日,136.81,136.39,136.88,136.23,64.08M,0.16%
2006年10月20日,136.84,136.81,136.95,136.33,48.10M,0.02%
2006年10月23日,137.47,136.56,137.8,136.39,66.24M,0.46%
2006年10月24日,137.88,137.28,137.93,137.22,51.02M,0.30%
2006年10月25日,138.35,137.74,138.41,137.51,80.75M,0.34%
2006年10月26日,138.78,138.66,139,137.98,66.85M,0.31%
2006年10月27日,137.91,138.61,138.75,137.63,80.24M,-0.63%
2006年10月30日,137.81,137.66,138.2,137.4,49.72M,-0.07%
2006年10月31日,137.79,138.07,138.26,137.25,71.30M,-0.01%
2006年11月1日,136.86,138.22,138.31,136.72,83.01M,-0.67%
2006年11月2日,136.78,136.51,137.01,136.36,60.70M,-0.06%
2006年11月3日,136.54,137.27,137.39,135.62,71.35M,-0.18%
2006年11月6日,138.08,136.96,138.28,136.95,63.31M,1.13%
2006年11月7日,138.61,138.2,138.98,138,63.39M,0.38%
2006年11月8日,138.91,138,139.05,136.86,87.52M,0.22%
2006年11月9日,138.18,139.01,139.14,137.9,95.92M,-0.53%
2006年11月10日,138.24,138.14,138.34,137.72,48.99M,0.04%
2006年11月13日,138.58,138.18,139.04,138.07,59.41M,0.25%
2006年11月14日,139.62,138.97,139.74,138.12,96.72M,0.75%
2006年11月15日,140.02,139.57,140.45,139.53,76.52M,0.29%
2006年11月16日,140.38,140.44,140.68,139.49,76.75M,0.26%
2006年11月17日,140.42,139.93,140.43,139.73,56.36M,0.03%
2006年11月20日,140.5,140.3,140.74,139.94,69.19M,0.06%
2006年11月21日,140.64,140.49,140.67,140.29,51.37M,0.10%
2006年11月22日,140.92,140.75,141.16,140.5,45.51M,0.20%
2006年11月24日,140.35,140.24,140.84,140.2,31.00M,-0.40%
2006年11月27日,138.42,140.28,140.35,138.38,84.55M,-1.38%
2006年11月28日,139.02,138.24,139.16,138.11,106.67M,0.43%
2006年11月29日,140.47,139.47,140.53,139.08,91.54M,1.04%
2006年11月30日,140.53,140.44,141.05,139.76,84.00M,0.04%
2006年12月1日,140.22,140.53,140.66,138.97,126.16M,-0.22%
2006年12月4日,141.29,140.25,141.55,140.23,87.82M,0.76%
2006年12月5日,141.9,141.56,141.96,141.26,73.38M,0.43%
2006年12月6日,141.78,141.87,142.07,141.5,53.33M,-0.08%
2006年12月7日,141.16,142.03,142.3,141.11,62.86M,-0.44%
2006年12月8日,141.42,141.13,141.9,140.78,79.63M,0.18%
2006年12月11日,141.83,141.42,142.09,141.34,39.78M,0.29%
2006年12月12日,141.72,141.69,141.87,140.89,77.46M,-0.08%
2006年12月13日,141.87,142.23,142.34,141.56,55.57M,0.11%
2006年12月14日,143.12,141.86,143.24,141.84,64.78M,0.88%
2006年12月15日,142.34,142.64,142.89,142.24,70.86M,-0.54%
2006年12月18日,141.95,142.54,142.88,141.75,48.96M,-0.27%
2006年12月19日,142.22,141.55,142.56,141.19,65.08M,0.19%
2006年12月20日,142.14,142.28,142.66,142.01,41.47M,-0.06%
2006年12月21日,141.62,142.27,142.43,141.32,48.70M,-0.37%
2006年12月22日,140.75,141.64,141.65,140.67,62.07M,-0.61%
2006年12月26日,141.58,140.81,141.61,140.78,32.70M,0.59%
2006年12月27日,142.51,141.87,142.6,141.83,39.73M,0.66%
2006年12月28日,142.21,142.41,142.7,141.99,37.29M,-0.21%
2006年12月29日,141.62,142.1,142.54,141.43,45.47M,-0.41%
2007年1月3日,141.37,142.25,142.86,140.57,94.85M,-0.18%
2007年1月4日,141.67,141.23,142.05,140.61,69.64M,0.21%
2007年1月5日,140.54,141.33,141.4,140.38,76.70M,-0.80%
2007年1月8日,141.19,140.82,141.41,140.25,71.68M,0.46%
2007年1月9日,141.07,141.31,141.6,140.4,75.73M,-0.08%
2007年1月10日,141.54,140.58,141.57,140.3,72.48M,0.33%
2007年1月11日,142.16,141.56,142.62,141.5,55.53M,0.44%
2007年1月12日,143.24,142.12,143.24,142.11,57.64M,0.76%
2007年1月16日,142.96,143.07,143.44,142.73,44.99M,-0.20%
2007年1月17日,143.02,142.85,143.46,142.73,51.60M,0.04%
2007年1月18日,142.54,143.17,143.26,142.31,68.26M,-0.34%
2007年1月19日,142.82,142.54,143.1,142.46,56.98M,0.20%
2007年1月22日,142.38,143.07,143.1,141.93,60.26M,-0.31%
2007年1月23日,142.8,142.26,143.08,142.06,54.09M,0.29%
2007年1月24日,143.95,142.97,143.98,142.91,56.47M,0.81%
2007年1月25日,142.26,143.84,143.92,142.01,74.97M,-1.17%
2007年1月26日,142.16,142.57,142.65,141.58,74.59M,-0.07%
2007年1月29日,142.05,142.19,142.8,141.74,66.22M,-0.08%
2007年1月30日,142.79,142.35,142.86,142.06,70.42M,0.52%
2007年1月31日,143.75,142.63,144.13,142.4,91.91M,0.67%
2007年2月1日,144.61,144.15,144.66,143.91,69.32M,0.60%
2007年2月2日,144.81,144.73,144.95,144.38,49.61M,0.14%
2007年2月5日,144.85,144.7,144.94,144.34,45.75M,0.03%
